,SMILES,pIC50,num_atoms,logP
124,CN(C)CCNC(=O)C(=O)CCCCCCOc1ccc(-c2ccccc2)cc1,1.475933523266857,29,3.929800000000003
125,Cc1ccccc1-c1cc(C(OCc2ccc(Cl)cc2)c2cncn2C)ccc1C#N,5.613705035971224,31,6.226800000000005
126,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CO[C@@H](OCC2CCCCC2)CN1,1.475933523266857,30,2.284299999999999
127,COc1noc2c1CN(C)CC2.Cl,0.1160288683602771,13,1.0929
128,O=C(Nc1ccc(C[C@H](NC(=O)C2C3CCC(CC3)N2S(=O)(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1)c1cc(Cl)nc(Cl)c1,5.613705035971224,44,5.6913000000000045
129,CCNC(=O)Nc1nc2cc(-c3cccnc3)cc(-c3cnn(C)c3)n2n1,1.475933523266857,27,2.3332
130,O=C(O)CCCC(=O)NCCCC[C@H](C(=O)NCCCCCCCCCCCCNC(=O)[C@H](CCCCNC(=O)CCCC(=O)O)N(Cc1ccc(OCc2ccccc2)cc1)Cc1ccc(OCc2ccccc2)cc1)N(Cc1ccc(OCc2ccccc2)cc1)Cc1ccc(OCc2ccccc2)cc1,5.613705035971224,108,16.660599999999974
131,COC(=O)[C@@]12CC(=O)[C@@H](C(C)C)CC(=O)[C@@H](C)CCC[C@@H](C)CC(=O)[C@@H]1CC(C)=C1[C@H](O)C[C@@]3(C)O[C@@H]3CC[C@@]3(C)O[C@@H]3CC/C(C)=C/[C@H]12,5.613705035971224,49,7.29060000000001
132,CCOc1ccc(/C=C/C(=O)NCCCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)cn1.O=C(O)C(=O)O,5.613705035971224,43,3.952700000000002
133,CCNc1cccnc1N1CCN(C(=O)c2cnc3ccccc3c2)CC1,1.475933523266857,27,3.024000000000002
134,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](CCc2nnn[nH]2)C(=O)O)C(=O)O)c(F)c1,5.613705035971224,48,1.409640000000001
135,CCCCCn1cc(C(=O)NC2C3CC4CC(C3)CC2C4)c(=O)c2ccccc21,1.475933523266857,29,4.746200000000004
136,OC(/C=C/C=C/c1ccccc1)CCc1ccccc1,1.475933523266857,20,4.249700000000003
137,Cl.c1ccc(CCC2=NOC(c3ccccc3)C2)cc1,1.475933523266857,20,4.558600000000003
138,CCCCCCCCC/C=C/C=C/C=C/C(=O)O[C@@]12C[C@@H](C)[C@@]3(O)[C@H]([C@@H]1C2(C)C)[C@@H]1O[C@]1(CO)[C@@H](O)[C@]1(O)C(=O)C(C)=C[C@H]13,5.613705035971224,44,4.501500000000005
139,CC(C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC1=O,5.613705035971224,61,0.4399000000000113
140,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)C[C@H]4C[C@](C)(O)C(=O)N4CCCc4cc(OC)cc(OC)c4)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,5.613705035971224,45,6.155500000000008
141,C=C1[C@@H](OC(=O)C[C@H](c2ccccc2)N(C)C)CC[C@@]2(C)[C@@H](OC(C)=O)[C@H](OC(C)=O)C3=C(C)C(=O)C[C@@H]([C@@H](OC(C)=O)[C@H]12)C3(C)C,5.613705035971224,47,5.304100000000005
142,CCCC(C)(C)C(=O)N[C@H]1CCCCNC1=O,0.1160288683602771,17,1.5975999999999997
143,COc1cc2c(cc1OCCCSc1nnc3n1S(=O)(=O)c1ccccc1N3c1ccccc1)N=C[C@@H]1CCCN1C2=O,5.613705035971224,43,5.188600000000005
